,parliament,edate,year,province,riding,id,candidate_name,birth_year,gender,censuscategory,party_major_group,votes,percent_votes,elected,age,oldest_mp_age,margin
38070,40,2008-10-14,2008,Ontario,OTTAWA SOUTH,8651,"GULLON, Al",,M,Science,Progressive,620,1.0657499,Not elected,,74,-48.8440061
38071,40,2008-10-14,2008,Manitoba,PROVENCHER,22485,"MARTIN, Ross",,M,Culture,CCF_NDP,4947,13.726415,Not elected,,74,-50.932299
38072,40,2008-10-14,2008,Newfoundland and Labrador,BONAVISTA--GANDER--GRAND FALLS--WINDSOR,24789,"O'CONNOR, Robert Karl",,M,Health,Third_Party,568,1.9868476,Not elected,,74,-68.28389639999999
38073,40,2008-10-14,2008,Ontario,VAUGHAN,31043,"WILKIN, Vicky",,F,Social,CCF_NDP,5442,9.6361217,Not elected,,74,-39.5413913
38074,40,2008-10-14,2008,British Columbia,ABBOTSFORD,6156,"DURANT, Karen",,F,Business,Third_Party,3141,6.4458537,Not elected,,74,-56.8696253
38075,40,2008-10-14,2008,Ontario,LONDON NORTH CENTRE,9596,"HOLMES, Steve",,M,Trades,CCF_NDP,9387,17.47394,Not elected,,74,-21.651152000000003
38076,40,2008-10-14,2008,Quebec,JEANNE-LE BER,6737,"FEUILLETTE, Christian P.",,M,Culture,Liberal,15841,32.256817,Not elected,,74,-2.6532820000000044
38077,40,2008-10-14,2008,Newfoundland and Labrador,RANDOM--BURIN--ST. GEORGE'S,6960,"FOOTE, Judy",1952,F,MP,Liberal,12557,53.724384,Elected,56,74,29.923418
38078,40,2008-10-14,2008,Ontario,WILLOWDALE,14073,"KARNS, Jake",,M,Business,Conservative,15931,32.455944,Not elected,,74,-16.212691999999997
38079,40,2008-10-14,2008,Quebec,LA POINTE-DE-L'ÎLE,25775,"PICHET, Hubert",,M,Social,Conservative,5179,11.183088,Not elected,,74,-44.907259
38080,40,2008-10-14,2008,Quebec,LAC-SAINT-LOUIS,26339,"QUINN, Daniel",,M,Social,CCF_NDP,8105,15.768482,Not elected,,74,-30.616734
38081,40,2008-10-14,2008,Quebec,LAVAL,7852,"GIGUÈRE, Alain",,M,Social,CCF_NDP,6289,12.455192,Not elected,,74,-25.342125999999997
38082,40,2008-10-14,2008,Ontario,WELLAND,24004,"MOORADIAN, Jennifer",,F,Social,Third_Party,2816,5.5023642,Not elected,,74,-27.406307800000004
38083,40,2008-10-14,2008,British Columbia,VANCOUVER ISLAND NORTH,29007,"STONE, Philip",,M,Culture,Third_Party,4544,8.0119896,Not elected,,74,-37.7660214
38084,40,2008-10-14,2008,Ontario,ETOBICOKE CENTRE,31383,"WRZESNEWSKYJ, Borys",1960,M,MP,Liberal,24537,48.851238,Elected,48,74,11.344269000000004
38085,40,2008-10-14,2008,Ontario,ESSEX,30686,"WATSON, Jeff",1971,M,Sales,Conservative,20608,40.001553,Elected,37,74,10.937924000000002
38086,40,2008-10-14,2008,Quebec,RIVIÈRE-DU-NORD,24558,"NEVES, Joao",,M,Business,Liberal,6755,13.610993,Not elected,,74,-39.962524
38087,40,2008-10-14,2008,Ontario,SIMCOE NORTH,815,"BANIGAN, Richard",,M,Culture,CCF_NDP,6202,11.697252,Not elected,,74,-37.958544
38088,40,2008-10-14,2008,Manitoba,PROVENCHER,29716,"TOEWS, Vic",1952,M,MP,Conservative,23303,64.658714,Elected,56,74,50.932299
38089,40,2008-10-14,2008,Ontario,NICKEL BELT,26000,"PORTELANCE, Louise",,F,Business,Liberal,10748,26.296732,Not elected,,74,-20.241239
38090,40,2008-10-14,2008,British Columbia,FLEETWOOD--PORT KELLS,24571,"NEWBOLD, Brian",,M,Management,Third_Party,3045,6.3633704,Not elected,,74,-38.334864599999996
38091,40,2008-10-14,2008,Alberta,MEDICINE HAT,30198,"VANDESTROET, Frans",,M,Business,Third_Party,363,0.9545598,Not elected,,74,-69.9142752
38092,40,2008-10-14,2008,Saskatchewan,REGINA--QU'APPELLE,6858,"FLAMAN, Rod",,M,Resources,Liberal,2809,10.353088,Not elected,,74,-41.497124
38093,40,2008-10-14,2008,Quebec,ROSEMONT--LA PETITE-PATRIE,1600,"BIGRAS, Bernard",1969,M,MP,Bloc,27260,52.00206,Elected,39,74,33.335876999999996
38094,40,2008-10-14,2008,Ontario,OTTAWA SOUTH,7792,"GHANEM, Qais",,M,Health,Third_Party,3939,6.7709498,Not elected,,74,-43.138806200000005
38095,40,2008-10-14,2008,Ontario,PERTH--WELLINGTON,23361,"MCMANUS, Kerry",,F,Social,CCF_NDP,7334,16.984715,Not elected,,74,-31.104678999999997
38096,40,2008-10-14,2008,Quebec,LOUIS-SAINT-LAURENT,4040,"CLOUTIER, Jean",,M,Business,Third_Party,1260,2.5081115,Not elected,,74,-44.6344325
38097,40,2008-10-14,2008,Ontario,OXFORD,11,"ABBOTT, Diane",,F,Social,CCF_NDP,7982,18.022533,Not elected,,74,-34.654206
38098,40,2008-10-14,2008,Quebec,SHEFFORD,20361,"LAMBERT, Jean",,M,Business,Conservative,9927,19.634874,Not elected,,74,-23.187231
38099,40,2008-10-14,2008,Quebec,BEAUHARNOIS--SALABERRY,1313,"BELLEMARE, Dominique",,M,Social,Conservative,10858,20.20657,Not elected,,74,-29.861354
38100,40,2008-10-14,2008,Quebec,ROSEMONT--LA PETITE-PATRIE,2157,"BOULIANNE, Sylvie",,F,Management,Conservative,3876,7.3939834,Not elected,,74,-44.608076600000004
38101,40,2008-10-14,2008,British Columbia,VANCOUVER SOUTH,8652,"GULYAS, Csaba",,M,Science,Third_Party,2065,4.9340534,Not elected,,74,-33.55872960000001
38102,40,2008-10-14,2008,Ontario,MISSISSAUGA EAST--COOKSVILLE,3719,"CHÉNIER, Pierre",,M,Sales,Third_Party,277,0.6792379,Not elected,,74,-49.4838291
38103,40,2008-10-14,2008,Newfoundland and Labrador,BONAVISTA--GANDER--GRAND FALLS--WINDSOR,9571,"HOLLEY, Jason",,M,Culture,CCF_NDP,3577,12.512243,Not elected,,74,-57.758500999999995
38104,40,2008-10-14,2008,Ontario,THUNDER BAY--SUPERIOR NORTH,9814,"HUGHES, Brendan Daniel",,M,Business,Third_Party,2463,6.9154315,Not elected,,74,-30.1100625
38105,40,2008-10-14,2008,Saskatchewan,YORKTON--MELVILLE,1281,"BELL, Bryan H.",,M,Management,Liberal,1578,5.414865,Not elected,,74,-62.610662999999995
38106,40,2008-10-14,2008,Quebec,MONTMAGNY--L’ISLET--KAMOURASKA--RIVIÈRE-DU-LOUP,4650,"CRÊTE, Paul",1953,M,MP,Bloc,20494,46.031174,Elected,55,74,15.394635000000001
38107,40,2008-10-14,2008,British Columbia,OKANAGAN--SHUSWAP,22659,"MAYES, Colin",1948,M,Business,Conservative,28002,51.719551,Elected,60,74,32.023197
38108,40,2008-10-14,2008,Nova Scotia,CUMBERLAND--COLCHESTER--MUSQUODOBOIT VALLEY,3415,"CASEY, Bill",1945,M,Business,Independent,27303,69.009705,Elected,63,74,56.69042399999999
38109,40,2008-10-14,2008,Ontario,KITCHENER CENTRE,26526,"REDMAN, Karen",,F,MP,Liberal,16141,35.942371,Not elected,,74,-0.7548759999999959
38110,40,2008-10-14,2008,Ontario,LONDON WEST,10094,"JARABEK, Monica",,F,Social,Third_Party,5630,9.7578726,Not elected,,74,-29.336014400000003
38111,40,2008-10-14,2008,Quebec,DRUMMOND,19038,"KOMLOSY, André",,M,Social,Conservative,11490,25.306141,Not elected,,74,-13.485595999999997
38112,40,2008-10-14,2008,Ontario,WELLAND,5514,"DI BARTOLOMEO, Jody",,M,Social,Independent,569,1.1118058,Not elected,,74,-31.796866200000004
38113,40,2008-10-14,2008,Quebec,HAUTE-GASPÉSIE--LA MITIS--MATANE--MATAPÉDIA,27362,"ROY, Jean-Yves",1949,M,Social,Bloc,11984,37.527401,Elected,59,74,1.9289780000000007
38114,40,2008-10-14,2008,Prince Edward Island,EGMONT,21294,"LEWIS, Orville",,M,Resources,CCF_NDP,1670,9.0460968,Not elected,,74,-34.8843502
38115,40,2008-10-14,2008,Ontario,NEWMARKET--AURORA,21579,"LUFF, Ray",,M,Social,Third_Party,205,0.38489702,Not elected,,74,-46.315313980000006
38116,40,2008-10-14,2008,Quebec,BROSSARD--LA PRAIRIE,31546,"ZIADÉ, Sonia",,F,Social,Third_Party,1816,3.0977075,Not elected,,74,-29.4879245
38117,40,2008-10-14,2008,Manitoba,WINNIPEG SOUTH CENTRE,16032,"KENNERD, Trevor",,M,Business,Conservative,14103,36.26289,Not elected,,74,-6.003959999999999
38118,40,2008-10-14,2008,Quebec,LONGUEUIL--PIERRE-BOUCHER,28677,"ST-DENIS, Lise",,F,Social,CCF_NDP,7021,14.007262,Not elected,,74,-32.114357999999996
38119,40,2008-10-14,2008,Alberta,EDMONTON--LEDUC,26507,"RAZGA, Hana",,F,Business,CCF_NDP,5994,11.420841,Not elected,,74,-51.788197
38120,40,2008-10-14,2008,Quebec,LAVAL--LES ÎLES,11063,"JETHA, Mohamedali",,M,Trades,Bloc,12576,23.547033,Not elected,,74,-16.901964
38121,40,2008-10-14,2008,Quebec,GATINEAU,24454,"NADEAU, Richard",1959,M,MP,Bloc,15189,29.154671,Elected,49,74,3.0269890000000004
38122,40,2008-10-14,2008,New Brunswick,MADAWASKA--RESTIGOUCHE,4852,"D'AMOURS, Jean-Claude J.C.",1972,M,MP,Liberal,16266,47.400631,Elected,36,74,14.174149
38123,40,2008-10-14,2008,Quebec,JOLIETTE,20736,"LAVALLÉE, Sylvie",,F,Health,Conservative,9540,17.826445,Not elected,,74,-34.569101
38124,40,2008-10-14,2008,New Brunswick,FREDERICTON,674,"BABINEAU, Mary Lou",,F,Social,Third_Party,4293,10.165277,Not elected,,74,-32.366454000000004
38125,40,2008-10-14,2008,Nova Scotia,DARTMOUTH--COLE HARBOUR,3118,"CAMPBELL, George",,M,Social,Third_Party,219,0.5400207,Not elected,,74,-38.9530023
38126,40,2008-10-14,2008,Quebec,OUTREMONT,25813,"PILON, François",,M,Trades,Third_Party,1566,4.3148818,Not elected,,74,-35.2189122
38127,40,2008-10-14,2008,Ontario,BRUCE--GREY--OWEN SOUND,9374,"HIBMA, Dick",,M,Sales,Third_Party,13095,27.167486,Not elected,,74,-20.4975
38128,40,2008-10-14,2008,Quebec,PONTIAC,29863,"TREMBLAY, Marius",,M,Culture,Bloc,9576,22.336779,Not elected,,74,-10.372979999999998
38129,40,2008-10-14,2008,Quebec,MÉGANTIC--L'ÉRABLE,30314,"VÉZINA, Bruno",,M,Sales,CCF_NDP,4191,9.4572945,Not elected,,74,-37.2469825
38130,40,2008-10-14,2008,Ontario,CARLETON--MISSISSIPPI MILLS,371,"ARBOUR, Paul",,M,Science,CCF_NDP,6583,9.6449976,Not elected,,74,-48.1297524
38131,40,2008-10-14,2008,British Columbia,OKANAGAN--COQUIHALLA,8794,"HALLFORD, Valerie",,F,Social,Liberal,5883,11.887971,Not elected,,74,-46.238406
38132,40,2008-10-14,2008,Manitoba,ELMWOOD--TRANSCONA,25573,"PENNER, Wes",,M,Business,Liberal,2079,6.6292529,Not elected,,74,-39.1441621
38133,40,2008-10-14,2008,Alberta,EDMONTON--SPRUCE GROVE,628,"AUSTIN, Chris",,M,Science,Liberal,6099,11.485227,Not elected,,74,-57.064569999999996
38134,40,2008-10-14,2008,Quebec,RIVIÈRE-DES-MILLE-ÎLES,3256,"CARIGNAN, Claude",,M,Social,Conservative,9911,19.500246,Not elected,,74,-26.178060999999996
38135,40,2008-10-14,2008,British Columbia,KOOTENAY--COLUMBIA,16,"ABBOTT, Jim",1942,M,MP,Conservative,23402,59.591045,Elected,66,74,36.948383
38136,40,2008-10-14,2008,Quebec,RIVIÈRE-DU-NORD,20954,"LEDUC, Jocelyne",,F,Social,Independent,273,0.55008161,Not elected,,74,-53.02343539
38137,40,2008-10-14,2008,Quebec,GATINEAU,29328,"TASSÉ, Denis",,M,Business,Conservative,8762,16.818304,Not elected,,74,-12.336367
38138,40,2008-10-14,2008,Ontario,BRAMALEA--GORE--MALTON,3764,"CHILELLI, Frank",,M,Social,Third_Party,309,0.62512642,Not elected,,74,-44.43253258
38139,40,2008-10-14,2008,Quebec,MONTMAGNY--L’ISLET--KAMOURASKA--RIVIÈRE-DU-LOUP,20197,"LAFLAMME, Denis",,M,Science,Conservative,13640,30.636539,Not elected,,74,-15.394635000000001
38140,40,2008-10-14,2008,Ontario,DON VALLEY WEST,24912,"OLIPHANT, Rob",1956,M,Social,Liberal,22212,44.360123,Elected,52,74,5.534030999999999
38141,40,2008-10-14,2008,Quebec,SAINT-LAMBERT,13079,"JOUBERT, Diane",,F,Health,Third_Party,1566,3.6048064,Not elected,,74,-34.0223756
38142,40,2008-10-14,2008,Ontario,SAULT STE. MARIE,23320,"MCLEOD, Cory",,M,Social,Third_Party,235,0.57326859,Not elected,,74,-39.85314541
38143,40,2008-10-14,2008,British Columbia,BURNABY--DOUGLAS,7833,"GIDORA, George",,M,Trades,Third_Party,203,0.42937517,Not elected,,74,-37.51004783
38144,40,2008-10-14,2008,Ontario,SCARBOROUGH--AGINCOURT,14080,"KARYGIANNIS, Jim",1955,M,MP,Liberal,22795,56.634949,Elected,53,74,27.228006999999998
38145,40,2008-10-14,2008,Alberta,PEACE RIVER,28141,"SIGGELKOW, Edwin",,M,Business,Third_Party,373,0.87746125,Not elected,,74,-68.63723275000001
38146,40,2008-10-14,2008,Ontario,KITCHENER--CONESTOGA,4970,"DA SILVA, Orlando",,M,Social,Liberal,11876,24.898319,Not elected,,74,-24.422404999999998
38147,40,2008-10-14,2008,Nova Scotia,HALIFAX WEST,6423,"ENNIS, Trevor",,M,Sales,Third_Party,257,0.62355936,Not elected,,74,-40.936552639999995
38148,40,2008-10-14,2008,Ontario,KITCHENER--WATERLOO,26013,"PORTILLO, Ramon",,M,Social,Third_Party,105,0.17345624,Not elected,,74,-35.88892176
38149,40,2008-10-14,2008,Ontario,EGLINTON--LAWRENCE,30406,"VOLPE, Joseph",1947,M,MP,Liberal,19133,43.985931,Elected,61,74,4.735851000000004
38150,40,2008-10-14,2008,Ontario,GUELPH,21228,"LEVENSON, Karen",,F,Social,Third_Party,73,0.12396203,Not elected,,74,-32.09597797
38151,40,2008-10-14,2008,Quebec,LASALLE--ÉMARD,4964,"DARWISH, Amy",,F,Social,CCF_NDP,5622,13.249746,Not elected,,74,-27.347929
38152,40,2008-10-14,2008,Quebec,MARC-AURÈLE-FORTIN,24052,"MOREAU, Claude",,M,Business,Conservative,7759,13.824745,Not elected,,74,-31.703015
38153,40,2008-10-14,2008,Quebec,PORTNEUF--JACQUES-CARTIER,30729,"WEATHERDON, Nathan John",,M,Social,Third_Party,1452,3.227958,Not elected,,74,-30.258770999999996
38154,40,2008-10-14,2008,Quebec,TERREBONNE--BLAINVILLE,2191,"BOURGEOIS, Diane",1949,F,MP,Bloc,28303,52.34898,Elected,59,74,35.819182999999995
38155,40,2008-10-14,2008,British Columbia,NANAIMO--COWICHAN,6228,"EAST, Jack",,M,Trades,Third_Party,182,0.29944554,Not elected,,74,-44.87076246
38156,40,2008-10-14,2008,Quebec,LOTBINIÈRE--CHUTES-DE-LA-CHAUDIÈRE,4447,"CÔTÉ, Raymond",,M,Trades,CCF_NDP,6828,13.175363,Not elected,,74,-34.090384
38157,40,2008-10-14,2008,Quebec,ALFRED-PELLAN,27542,"SALAMEH, Alexandre",,M,Science,Conservative,8662,16.259949,Not elected,,74,-22.570957
38158,40,2008-10-14,2008,Alberta,MACLEOD,23564,"MENZIES, Ted",1952,M,Resources,Conservative,35328,77.360016,Elected,56,74,68.2484037
38159,40,2008-10-14,2008,Ontario,TORONTO--DANFORTH,25625,"PERREAULT, Christina",,F,Business,Conservative,5287,11.64871,Not elected,,74,-33.128428
38160,40,2008-10-14,2008,New Brunswick,FUNDY ROYAL,23780,"MILLETT, Erik Matthew",,M,Management,Third_Party,2443,7.3288536,Not elected,,74,-44.303112399999996
38161,40,2008-10-14,2008,Ontario,SCARBOROUGH SOUTHWEST,14026,"KABIR, M. H. Fatique Chowdhury",,M,Trades,Independent,151,0.40786558,Not elected,,74,-41.421316420000004
38162,40,2008-10-14,2008,British Columbia,KAMLOOPS--THOMPSON--CARIBOO,28555,"SOMMERFELD, Ken",,M,Social,Liberal,5375,9.8416185,Not elected,,74,-36.316031499999994
38163,40,2008-10-14,2008,Ontario,OTTAWA SOUTH,27546,"SALIBI, Elie",,M,Management,Conservative,19417,33.376881,Not elected,,74,-16.532875000000004
38164,40,2008-10-14,2008,Ontario,YORK WEST,3221,"CAPRA, Nick",,M,Sales,Third_Party,1488,5.1989799,Not elected,,74,-54.1874831
38165,40,2008-10-14,2008,Quebec,BEAUPORT--LIMOILOU,1178,"BÉDARD, Simon",,M,Culture,Independent,610,1.2462969,Not elected,,74,-35.5174171
38166,40,2008-10-14,2008,Quebec,ROSEMONT--LA PETITE-PATRIE,2154,"BOULERICE, Alexandre",,M,Social,CCF_NDP,8522,16.256844,Not elected,,74,-35.745216
38167,40,2008-10-14,2008,Ontario,PICKERING--SCARBOROUGH EAST,17006,"KHOURI, George",,M,Business,Conservative,14940,32.454979,Not elected,,74,-17.235462
38168,40,2008-10-14,2008,Ontario,GLENGARRY--PRESCOTT--RUSSELL,21101,"LEMIEUX, Pierre",1963,M,MP,Conservative,25659,47.304672,Elected,45,74,10.438407999999995
38169,40,2008-10-14,2008,Nova Scotia,SACKVILLE--EASTERN SHORE,27810,"SCOTT, Carolyn",,F,,Liberal,5018,12.694477,Not elected,,74,-48.726254000000004
38170,40,2008-10-14,2008,Prince Edward Island,CARDIGAN,4982,"DAUGHTON, Emma",,F,Social,Third_Party,710,3.710866,Not elected,,74,-49.103643999999996
38171,40,2008-10-14,2008,Ontario,HAMILTON MOUNTAIN,309,"ANDERSON, Terry",,M,Business,Conservative,16010,30.658165,Not elected,,74,-12.994769999999999
38172,40,2008-10-14,2008,Ontario,HAMILTON CENTRE,21375,"LIVINGSTONE, John",,M,Management,Third_Party,3625,8.9221983,Not elected,,74,-40.328335700000004
38173,40,2008-10-14,2008,Prince Edward Island,CHARLOTTETOWN,25953,"POLLARD, Brian",,M,Culture,CCF_NDP,2187,12.31003,Not elected,,74,-37.746256
38174,40,2008-10-14,2008,Saskatchewan,PRINCE ALBERT,979,"BATLEY, Craig",,M,Social,Third_Party,167,0.58281565,Not elected,,74,-57.14734435
38175,40,2008-10-14,2008,British Columbia,FLEETWOOD--PORT KELLS,21397,"LOCKE, Brenda",,F,Business,Liberal,12502,26.12639,Not elected,,74,-18.571844999999996
38176,40,2008-10-14,2008,Newfoundland and Labrador,ST. JOHN’S SOUTH--MOUNT PEARL,4056,"COADY, Siobhan",1960,F,Business,Liberal,14920,43.322975,Elected,48,74,2.755595999999997
38177,40,2008-10-14,2008,Nova Scotia,KINGS--HANTS,9484,"HNATIUK, Jim",,M,Science,Third_Party,528,1.4020553,Not elected,,74,-42.786585699999996
38178,40,2008-10-14,2008,Manitoba,CHURCHILL,15035,"KEEPER, Tina",,F,MP,Liberal,5289,28.741442,Not elected,,74,-18.720789000000003
38179,40,2008-10-14,2008,Alberta,MEDICINE HAT,28097,"SHOCK, Dean",,M,Business,Independent,971,2.5533817,Not elected,,74,-68.3154533
38180,40,2008-10-14,2008,Ontario,OTTAWA CENTRE,28578,"SOUBLIÈRE, Pierre",,M,Social,Third_Party,95,0.14862794,Not elected,,74,-39.588223060000004
38181,40,2008-10-14,2008,Ontario,LONDON WEST,948,"BARTLEY, Leslie",,F,Social,Third_Party,253,0.43849766,Not elected,,74,-38.65538934
38182,40,2008-10-14,2008,Ontario,BEACHES--EAST YORK,209,"ALLESLEV, Caroline",,F,Business,Conservative,7907,17.080336,Not elected,,74,-23.891302
38183,40,2008-10-14,2008,Quebec,RICHMOND--ARTHABASKA,26687,"RICARD, Stéphane",,M,Sales,CCF_NDP,4509,8.6771612,Not elected,,74,-37.3412368
38184,40,2008-10-14,2008,Alberta,FORT MCMURRAY--ATHABASCA,26724,"RICHARDS, Dylan",,M,Social,Third_Party,1628,6.3675833,Not elected,,74,-60.7501837
38185,40,2008-10-14,2008,Ontario,PRINCE EDWARD--HASTINGS,19091,"KRAMP, Daryl",1947,M,MP,Conservative,26061,50.19453,Elected,61,74,23.137519
38186,40,2008-10-14,2008,Northwest Territories,WESTERN ARCTIC,1280,"BELL, Brendan",,M,Management,Conservative,5146,37.62521,Not elected,,74,-3.8239400000000003
38187,40,2008-10-14,2008,British Columbia,VANCOUVER EAST,30607,"WARAWA, Ryan",,M,Business,Conservative,6432,15.547874,Not elected,,74,-38.855183
38188,40,2008-10-14,2008,British Columbia,VANCOUVER SOUTH,2319,"BOYLAN, Charles",,M,Social,Third_Party,211,0.50415748,Not elected,,74,-37.98862552
38189,40,2008-10-14,2008,British Columbia,VANCOUVER QUADRA,857,"BARENS, Norris",,M,Health,Third_Party,333,0.59788853,Not elected,,74,-44.99425547
38190,40,2008-10-14,2008,Manitoba,KILDONAN--ST. PAUL,2259,"BOWKETT, Kevan",,M,Social,Third_Party,1685,4.5559011,Not elected,,74,-48.8468279
38191,40,2008-10-14,2008,Alberta,RED DEER,5860,"DREESHEN, Earl",1953,M,Resources,Conservative,33226,73.236641,Elected,55,74,62.127489000000004
38192,40,2008-10-14,2008,Manitoba,BRANDON--SOURIS,2082,"BOUCHÉ, John",,M,Science,CCF_NDP,6055,17.665937,Not elected,,74,-39.396063
38193,40,2008-10-14,2008,Manitoba,DAUPHIN--SWAN RIVER--MARQUETTE,23565,"MENZIES, Wendy",,F,Social,Liberal,4128,13.970016,Not elected,,74,-47.392468
38194,40,2008-10-14,2008,Quebec,SAINT-LÉONARD--SAINT-MICHEL,4171,"COLLY, Garnet",,M,Sales,Third_Party,165,0.43634632,Not elected,,74,-56.822869680000004
38195,40,2008-10-14,2008,Manitoba,CHURCHILL,527,"ASHTON, Niki",1982,F,Social,CCF_NDP,8734,47.462231,Elected,26,74,18.720789000000003
38196,40,2008-10-14,2008,Ontario,TORONTO CENTRE,5318,"DEROME, Gerald",,M,,Independent,146,0.28456712,Not elected,,74,-53.241334880000004
38197,40,2008-10-14,2008,Ontario,ELGIN--MIDDLESEX--LONDON,30207,"VAN HOLST, Michael",,M,Social,Independent,243,0.51186991,Not elected,,74,-47.87352909
38198,40,2008-10-14,2008,Quebec,BEAUCE,27061,"ROCHETTE, Nicolas",,M,Social,Third_Party,2436,4.7686162,Not elected,,74,-57.6442718
38199,40,2008-10-14,2008,Nova Scotia,CENTRAL NOVA,21488,"LOREFICE, Mary Louise",,F,Social,CCF_NDP,7659,19.567217,Not elected,,74,-27.032342999999997
38200,40,2008-10-14,2008,Ontario,RENFREW--NIPISSING--PEMBROKE,9530,"HOFFMAN, Ben",,M,Social,Third_Party,3201,6.7654395,Not elected,,74,-54.3327545
38201,40,2008-10-14,2008,Alberta,YELLOWHEAD,2341,"BRADE, Melissa",,F,Social,Third_Party,408,1.0912008,Not elected,,74,-70.7542122
38202,40,2008-10-14,2008,Saskatchewan,PALLISER,12055,"JOHNSTON, Cal",,M,Management,Liberal,5489,17.103418,Not elected,,74,-27.015238
38203,40,2008-10-14,2008,Quebec,JOLIETTE,28714,"ST-ONGE, Suzie",,F,Management,Liberal,7769,14.517154,Not elected,,74,-37.878392000000005
38204,40,2008-10-14,2008,Ontario,OAKVILLE,2642,"BROWN, M.A. Bonnie",,F,MP,Liberal,20528,37.078915,Not elected,,74,-9.903728000000001
38205,40,2008-10-14,2008,Ontario,RICHMOND HILL,5813,"DOWSETT, Wess",,M,Social,CCF_NDP,4526,9.8993874,Not elected,,74,-37.099738599999995
38206,40,2008-10-14,2008,Saskatchewan,WASCANA,8111,"GOODALE, Ralph",1949,M,Business,Liberal,17028,46.083897,Elected,59,74,11.447903000000004
38207,40,2008-10-14,2008,Quebec,MANICOUAGAN,2435,"BRETON, Pierre",,M,,Conservative,8374,27.025108,Not elected,,74,-22.261666
38208,40,2008-10-14,2008,Quebec,SAINT-HYACINTHE--BAGOT,29531,"THI LAC, Ève-Mary Thaï",1972,F,MP,Bloc,22719,47.364799,Elected,36,74,26.110159999999997
38209,40,2008-10-14,2008,Quebec,MARC-AURÈLE-FORTIN,1694,"BISSONNETTE, Lise",,F,Trades,Third_Party,2178,3.8806927,Not elected,,74,-41.6470673
38210,40,2008-10-14,2008,Alberta,CALGARY CENTRE-NORTH,5718,"DONOVAN, Eric",,M,Social,Third_Party,7392,15.274621,Not elected,,74,-41.263380999999995
38211,40,2008-10-14,2008,Manitoba,CHARLESWOOD--ST. JAMES--ASSINIBOIA,26175,"PRICE, Mark",,M,Social,Third_Party,180,0.44883305,Not elected,,74,-53.38121095
38212,40,2008-10-14,2008,British Columbia,LANGLEY,8368,"GRAY, Ron",,M,MP,Third_Party,594,1.1200573,Not elected,,74,-60.3397887
38213,40,2008-10-14,2008,British Columbia,SKEENA--BULKLEY VALLEY,409,"ARENDT, Hondo",,M,Social,Third_Party,1613,4.669137,Not elected,,74,-45.174548
38214,40,2008-10-14,2008,Manitoba,WINNIPEG CENTRE,26442,"RANKIN, Darrell",,M,Business,Third_Party,119,0.47385815,Not elected,,74,-48.445029850000005
38215,40,2008-10-14,2008,Ontario,DAVENPORT,7019,"FORREST, Wendy",,F,Business,Independent,172,0.49350128,Not elected,,74,-45.278741720000006
38216,40,2008-10-14,2008,New Brunswick,MONCTON--RIVERVIEW--DIEPPE,170,"ALLAIN, Daniel",,M,Science,Conservative,16297,35.828606,Not elected,,74,-3.297717999999996
38217,40,2008-10-14,2008,Ontario,PICKERING--SCARBOROUGH EAST,3862,"CHUE, Rick",,M,Trades,Third_Party,191,0.41491973,Not elected,,74,-49.27552127
38218,40,2008-10-14,2008,Newfoundland and Labrador,ST. JOHN’S SOUTH--MOUNT PEARL,31209,"WISEMAN, Merv",,M,Social,Conservative,4324,12.555533,Not elected,,74,-30.767442
38219,40,2008-10-14,2008,Quebec,GASPÉSIE--ÎLES-DE-LA-MADELEINE,20887,"LEBLANC, Julien",,M,Sales,Third_Party,1136,3.1127551,Not elected,,74,-36.991366899999996
38220,40,2008-10-14,2008,Ontario,PERTH--WELLINGTON,27725,"SCHELLENBERGER, Gary",1943,M,MP,Conservative,20765,48.089394,Elected,65,74,24.409449
38221,40,2008-10-14,2008,Saskatchewan,DESNETHÉ--MISSINIPPI--CHURCHILL RIVER,24101,"MORIN, Brian",,M,Trades,CCF_NDP,3414,17.772919,Not elected,,74,-28.892708
38222,40,2008-10-14,2008,Manitoba,ELMWOOD--TRANSCONA,9766,"HRYNKOW, Chris",,M,Social,Third_Party,1839,5.8639712,Not elected,,74,-39.9094438
38223,40,2008-10-14,2008,Ontario,MISSISSAUGA SOUTH,29244,"SZABO, Paul",1948,M,MP,Liberal,20518,44.224594,Elected,60,74,4.638431000000004
38224,40,2008-10-14,2008,Ontario,NEPEAN--CARLETON,7371,"GADZALA, Lori",,F,Social,Third_Party,7880,11.022521,Not elected,,74,-44.818856000000004
38225,40,2008-10-14,2008,New Brunswick,ACADIE--BATHURST,26971,"ROBICHAUD, Odette",,F,Culture,Liberal,9850,21.92104,Not elected,,74,-35.60555599999999
38226,40,2008-10-14,2008,New Brunswick,ACADIE--BATHURST,5917,"DUBÉ, Jean Guy",,M,Business,Conservative,8331,18.540525,Not elected,,74,-38.986070999999995
38227,40,2008-10-14,2008,New Brunswick,NEW BRUNSWICK SOUTHWEST,21839,"MACINTOSH, Nancy",,F,Social,Liberal,5863,19.568119,Not elected,,74,-38.752419
38228,40,2008-10-14,2008,Ontario,LAMBTON--KENT--MIDDLESEX,33759,"JANSSENS, Micheal",,M,Business,Third_Party,663,1.3869132,Not elected,,74,-49.8974988
